"Microsoft Azure","AdvisorManagementClient 2017-04-19","https://management.azure.com/subscriptions/{subscriptionId}/providers/Microsoft.Advisor/recommendations","GET","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/advisor/resource-manager/Microsoft.Advisor/2017-04-19/advisor.json","Obtains cached recommendations for a subscription. The recommendations are generated or computed by invoking generateRecommendations."
"Microsoft Azure","AdvisorManagementClient 2017-04-19","https://management.azure.com/{resourceUri}/providers/Microsoft.Advisor/recommendations/{recommendationId}","GET","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/advisor/resource-manager/Microsoft.Advisor/2017-04-19/advisor.json","Obtains details of a cached recommendation."
"Microsoft Azure","AdvisorManagementClient 2017-04-19","https://management.azure.com/subscriptions/{subscriptionId}/providers/Microsoft.Advisor/generateRecommendations/{operationId}","GET","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/advisor/resource-manager/Microsoft.Advisor/2017-04-19/advisor.json","Retrieves the status of the recommendation computation or generation process. Invoke this API after calling the generation recommendation. The URI of this API is returned in the Location field of the response header."
"Microsoft Azure","AdvisorManagementClient 2017-04-19","https://management.azure.com/{resourceUri}/providers/Microsoft.Advisor/recommendations/{recommendationId}/suppressions/{name}","PUT","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/advisor/resource-manager/Microsoft.Advisor/2017-04-19/advisor.json","Enables the snoozed or dismissed attribute of a recommendation. The snoozed or dismissed attribute is referred to as a suppression. Use this API to create or update the snoozed or dismissed status of a recommendation."
"Microsoft Azure","AdvisorManagementClient 2017-04-19","https://management.azure.com/{resourceUri}/providers/Microsoft.Advisor/recommendations/{recommendationId}/suppressions/{name}","DELETE","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/advisor/resource-manager/Microsoft.Advisor/2017-04-19/advisor.json","Enables the activation of a snoozed or dismissed recommendation. The snoozed or dismissed attribute of a recommendation is referred to as a suppression."
"Microsoft Azure","AdvisorManagementClient 2017-04-19","https://management.azure.com/{resourceUri}/providers/Microsoft.Advisor/recommendations/{recommendationId}/suppressions/{name}","GET","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/advisor/resource-manager/Microsoft.Advisor/2017-04-19/advisor.json","Obtains the details of a suppression."
"Microsoft Azure","AdvisorManagementClient 2017-04-19","https://management.azure.com/subscriptions/{subscriptionId}/providers/Microsoft.Advisor/suppressions","GET","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/advisor/resource-manager/Microsoft.Advisor/2017-04-19/advisor.json","Retrieves the list of snoozed or dismissed suppressions for a subscription. The snoozed or dismissed attribute of a recommendation is referred to as a suppression."
"Microsoft Azure","AdvisorManagementClient 2017-04-19","https://management.azure.com/providers/Microsoft.Advisor/operations","GET","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/advisor/resource-manager/Microsoft.Advisor/2017-04-19/advisor.json","Lists all the available Advisor REST API operations."
"Microsoft Azure","AdvisorManagementClient 2017-04-19","https://management.azure.com/subscriptions/{subscriptionId}/providers/Microsoft.Advisor/generateRecommendations","POST","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/advisor/resource-manager/Microsoft.Advisor/2017-04-19/advisor.json","Initiates the recommendation generation or computation process for a subscription. This operation is asynchronous. The generated recommendations are stored in a cache in the Advisor service."
"Microsoft Azure","AzureAnalysisServices 2017-07-14","https://management.azure.com/subscriptions/{subscriptionId}/providers/Microsoft.AnalysisServices/skus","GET","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/analysisservices/resource-manager/Microsoft.AnalysisServices/2017-07-14/analysisservices.json","Lists eligible SKUs for Analysis Services resource provider."
"Microsoft Azure","AzureAnalysisServices 2017-07-14","https://management.azure.com/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AnalysisServices/servers/{serverName}/listGatewayStatus","POST","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/analysisservices/resource-manager/Microsoft.AnalysisServices/2017-07-14/analysisservices.json","Return the gateway status of the specified Analysis Services server instance."
"Microsoft Azure","AzureAnalysisServices 2017-07-14","https://management.azure.com/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AnalysisServices/servers/{serverName}","PUT","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/analysisservices/resource-manager/Microsoft.AnalysisServices/2017-07-14/analysisservices.json","Provisions the specified Analysis Services server based on the configuration specified in the request."
"Microsoft Azure","AzureAnalysisServices 2017-07-14","https://management.azure.com/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.AnalysisServices/servers/{serverName}","PATCH","https://raw.githubusercontent.com/Azure/azure-rest-api-specs/current/specification/analysisservices/resource-manager/Microsoft.AnalysisServices/2017-07-14/analysisservices.json","Updates the current state of the specified Analysis Services server."
