"OpenStack","dbaas","http://openstack.provider.com/v1.0/{accountId}/instances/{instanceId}/databases/{databaseName}","DELETE","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Deletes a specified database.\n"
"OpenStack","dbaas","http://openstack.provider.com/v1.0/{accountId}/instances/{instanceId}/users/{userId}","DELETE","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Deletes a specified user for a specified database instance.\n"
"OpenStack","dbaas","http://openstack.provider.com/v1.0/{accountId}/instances/{instanceId}","DELETE","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Deletes a specified database instance, including any associated data.\n"
"OpenStack","dbaas","http://openstack.provider.com/v1.0/{accountId}/instances/{instanceId}","GET","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Shows database instance details.\n"
"OpenStack","dbaas","http://openstack.provider.com/v1.0/{accountId}/flavors","GET","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Lists information for all available flavors.\n"
"OpenStack","dbaas","http://openstack.provider.com/v1.0/{accountId}/flavors/{flavorId}","GET","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Shows flavor details.\n"
"OpenStack","dbaas","http://openstack.provider.com/","GET","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Lists information about all Database Service API versions.\n"
"OpenStack","dbaas","http://openstack.provider.com/v1.0/{accountId}/instances/{instanceId}/action|restartInstance","POST","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Restarts the database service on an instance.\n"
"OpenStack","dbaas","http://openstack.provider.com/v1.0/{accountId}/instances","POST","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Creates a database instance.\n"
"OpenStack","dbaas","http://openstack.provider.com/v1.0/{accountId}/instances","GET","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Lists information, including status, for all database instances.\n"
"OpenStack","dbaas","http://openstack.provider.com/v1.0/{accountId}/instances/{instanceId}/users","POST","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Creates a user for a specified database instance.\n"
"OpenStack","dbaas","http://openstack.provider.com/v1.0/{accountId}/instances/{instanceId}/users","GET","http://rackerlabs.github.io/wadl2swagger/openstack/swagger/dbaas.json","Lists the users in a specified database instance.\n"
